id,person_name,nine_box_category,adjusted,reviewed,label,feedback_len,num_of_sent,performance_class,potential_class,feedback_clean,data_type
47,Wade Stanley,"Category 1: 'Risk' (Low performance, Low potential)",FALSE,FALSE,0,449,5,0,0,unfortunately mr stanley ha shown time and time again that he ha issue performing for example last week he had a deadline that he knew of instead he took long lunch and never made the deadline also his ability to show up on time and dressed accordingly ha never happened everyday wade ha been a minimum of 15 minute late this is very unacceptable he is a nice person and i wish him the best but potential for growth is not there,train
50,Addison Cohen,"Category 1: 'Risk' (Low performance, Low potential)",FALSE,FALSE,0,265,4,0,0,addison ha had a rough time this quarter from being off sick addison wa behind on major task related to our project addison seems to be in another world most of the time our main concern is that addisons continued inattention could be costly to the company,train
45,Wade Stanley,"Category 1: 'Risk' (Low performance, Low potential)",FALSE,FALSE,0,189,4,0,0,i would never work with wade again he wa a hazard to our team and should not be employed again no room for growth a he ha no desire to grow i would hate to be on a team with him again,train
218,Finley Gray,"Category 2: 'Average performer' (Moderate performance, Low potential)",TRUE,TRUE,1,446,6,1,0,finley grey completes task on time and follows instruction well however he doe not put forth his on idea he follows instruction to the letter but doe not offer his own insight a to how to make the project any better his work is correct complete and on time a long a he ha detailed instruction he would benefit from thinking outside the box and putting forth his own idea from time to time but he doe not seem motivated to do so,train
259,Conner Mcintyre,"Category 2: 'Average performer' (Moderate performance, Low potential)",TRUE,TRUE,1,242,4,1,0,he is a good performer of regular activites his perfection to his completion of task is excellent and in time his interaction to new activity is not that much remarkable he cannot be expected to accomplish for developmental activity,train
209,Leo Lee,"Category 2: 'Average performer' (Moderate performance, Low potential)",TRUE,TRUE,1,226,4,1,0,leo completes good work and can deliver result leo doe not show that he willing to contribute more than what is asked of him leo is quick to respond to email but it is the bare minimum leo doe not have any career goal,train
176,Sonny Kidd,"Category 2: 'Average performer' (Moderate performance, Low potential)",FALSE,FALSE,1,286,4,1,0,sonny kidd is one of the most average colleague i have had this is not always a bad thing because he is consistent he completes his work on time with decent result however he is a little older and ha little drive left in him thus he is unable to be pushed to reach higher goal,train
175,Sonny Kidd,"Category 2: 'Average performer' (Moderate performance, Low potential)",FALSE,FALSE,1,205,3,1,0,sonny did better in this quarter than the last one her performance i would rate a moderate she ha show better efficiency than before although he knowledge for this specific group is not quite at par,train
173,Sonny Kidd,"Category 2: 'Average performer' (Moderate performance, Low potential)",FALSE,FALSE,1,476,4,1,0,sonny master new software program quickly and is generally able to turn out reliable work product however he also prefers to work independently and this can be to his detriment at time when his draft could really benefit from another person review he is so quick to decline others assistance that i am concerned about his ability to make any real improvement in his work moving forward for this reason i dont see him being able to advance much in our department,train
172,Sonny Kidd,"Category 2: 'Average performer' (Moderate performance, Low potential)",FALSE,FALSE,1,264,4,1,0,sonny work so far ha been somewhat solid he ha shown the ability to carry out his duty amply on the other hand he doesnt seem to show much interest in wanting to improve overall his work is decent but he doesnt seem to want to improve upon it at all,train
171,Amaya Gay,"Category 2: 'Average performer' (Moderate performance, Low potential)",FALSE,FALSE,1,492,4,1,0,amaya always try her best on her assignment and i really appreciate how proactive she is about reaching out for guidance when shes unclear on something however even though she doe perfectly well on basic assignment sometimes her best effort isnt quite enough to staff her on the more complex client assignment that we have available her quantitative skill simply are not up to par with our senior associate thus i dont see much room for advancement for her in this department,train
