id,person_name,nine_box_category,feedback,adjusted,reviewed,label,feedback_len,num_of_sent,performance_class,potential_class,data_type
53,Addison Cohen,"Category 1: 'Risk' (Low performance, Low potential)",Addison Cohen fails to deliver. He consistently provides significantly sub-par work. The mistakes made by Addison are liable to impact the company significantly. I advise against continuing his employment.,FALSE,FALSE,0,205,4,0,0,train
39,Aryanna Carney,"Category 1: 'Risk' (Low performance, Low potential)",Aryanna is a team player but needs guidance in her actual implementation of skills at work. She struggles with following directions and often needs reminders to meet goals on time.,FALSE,TRUE,0,180,2,0,0,train
38,Kohen Norris,"Category 1: 'Risk' (Low performance, Low potential)","Kohen Norris has earned the risk rating for the current evaluation period.  This is the second consecutive evaluation in which Kohen has received a negative performance review.  During this time he has been given a detailed outline of what he needs to improve.  However, he has not made progress on any item, nor has he shown the desire to do so.  Finally, he continues to struggle on contributing to projects without significant help.  I believe he is headed toward termination if he does not improve in the next 2 months.",FALSE,TRUE,0,523,6,0,0,train
43,Aryanna Carney,"Category 1: 'Risk' (Low performance, Low potential)","Aryanna has had difficulty adjusting to her place at work and the tasks at hand. Aryanna seems confused, or turns in work unfinished or filled with mistakes. She does not seem motivated to learn or change the things she needs to in order to have a future with us. We might be slowed down as a company if we keep this worker around.",FALSE,FALSE,0,331,4,0,0,train
44,Wade Stanley,"Category 1: 'Risk' (Low performance, Low potential)","Wade is an abysmal worker who fails to produce any valuable work. He is always late, does not work well with others, and fails to meet every expectation. Furthermore he fails to respond to feed back and I have yet to see him try to improve himself. I recommend that he be removed as soon as possible.",FALSE,FALSE,0,300,4,0,0,train
41,Aryanna Carney,"Category 1: 'Risk' (Low performance, Low potential)",Aryanna is a very weak worker. I suggest that she be terminated immediately. She is unable to preform the simplest of tasks and very inconsistently produces acceptable work. She does not work well with others and has shown no desire to learn and improve her self. I do not think she will improve beyond her current abilities and overall is a very disappointing worker.,FALSE,TRUE,0,368,5,0,0,train
47,Wade Stanley,"Category 1: 'Risk' (Low performance, Low potential)","Unfortunately, Mr. Stanley has shown time and time again that he has issues performing. For example, last week he had a deadline that he knew of, instead he took long lunches and never made the deadline. Also, his ability to show up on time and dressed accordingly has never happened. Everyday Wade has been a minimum of 15+ minutes late! This is very unacceptable, he is a nice person and I wish him the best, but potential for growth is not there.",FALSE,FALSE,0,449,5,0,0,train
50,Addison Cohen,"Category 1: 'Risk' (Low performance, Low potential)","Addison has had a rough time this quarter. From being off sick, Addison was behind on major tasks related to our project. Addison seems to be in another world most of the time. Our main concern is that Addison's continued inattention could be costly to the company.",FALSE,FALSE,0,265,4,0,0,train
45,Wade Stanley,"Category 1: 'Risk' (Low performance, Low potential)",I would never work with Wade again. He was a hazard to our team and should not be employed again. No room for growth as he has no desire to grow. I would hate to be on a team with him again,FALSE,FALSE,0,189,4,0,0,train
218,Finley Gray,"Category 2: 'Average performer' (Moderate performance, Low potential)","Finley Grey completes tasks on time and follows instruction well. However, he does not put forth his on ideas. He follows instruction to the letter but does not offer his own insights as to how to make the project any better. His work is correct, complete and on time as long as he has detailed instruction. He would benefit from thinking outside the box and putting forth his own ideas from time to time. But he does not seem motivated to do so.",TRUE,TRUE,1,446,6,1,0,train
259,Conner Mcintyre,"Category 2: 'Average performer' (Moderate performance, Low potential)",He is a good performer of regular activites.  His perfection to his completion of tasks is excellent and in time. His interaction to new activities is not that much remarkable. He cannot be expected to accomplish for developmental activities.,TRUE,TRUE,1,242,4,1,0,train
209,Leo Lee,"Category 2: 'Average performer' (Moderate performance, Low potential)",Leo completes good work and can deliver results. Leo does not show that he willing to contribute more than what is asked of him. Leo is quick to respond to emails but it is the bare minimum. Leo does not have any career goals.,TRUE,TRUE,1,226,4,1,0,train
176,Sonny Kidd,"Category 2: 'Average performer' (Moderate performance, Low potential)","Sonny Kidd is one of the most average colleagues I have had. This is not always a bad thing because he is consistent. He completes his work on time with decent results. However, he is a little older and has little drive left in him, thus he is unable to be pushed to reach higher goals.",FALSE,FALSE,1,286,4,1,0,train
175,Sonny Kidd,"Category 2: 'Average performer' (Moderate performance, Low potential)","Sonny did better in this quarter than the last one. Her performance I would rate as moderate, she has show better efficiency than before. Although, he knowledge for this specific group is not quite at par.",FALSE,FALSE,1,205,3,1,0,train
173,Sonny Kidd,"Category 2: 'Average performer' (Moderate performance, Low potential)","Sonny masters new software programs quickly and is generally able to turn out reliable work product. However, he also prefers to work independently and this can be to his detriment at times when his drafts could really benefit from another person's review. He is so quick to decline others' assistance that I am concerned about his ability to make any real improvements in his work moving forward. For this reason, I don't see him being able to advance much in our department.",FALSE,FALSE,1,476,4,1,0,train
